conversation_id,customer_tweet_id,support_tweet_id,created_at,customer_message,support_reply,char_length_customer,char_length_reply
UBER_0365,494183,494182,Fri Dec 01 17:33:56 +0000 2017,Dear uber i esakki driver&riderToday i bookedpool from dharavi police stn but thedriverdidn't reached&switched off his mobile and even i stand upto45mins in my location&Iwas so I'll that I can't stand more the driver cancelled the trip which was wrongly charged me,We're always here to help! Please send us a note at and we'll be happy to look into this for you.,264,97
UBER_0366,284119,284117,Fri Oct 06 13:18:42 +0000 2017,your app got hanged and I was charged double the amount of the trip! Your email support ppl reply without even reading the mails. Could you please help!!,"Here to help, Shivangi. Please send us a DM with your account email address and we'll be in touch.",153,98
UBER_0367,372932,372931,Sun Oct 08 19:17:10 +0000 2017,France that sucks! Our pizzas have been delivered vertically and arrived cold... #disapointed #wtf,"We want to follow up on this, Timothee! Please DM us the email and phone number linked to your account so we can help.",98,118
UBER_0368,177884,177883,Sat Nov 25 01:11:29 +0000 2017,. We need help to find lost phone,Here to help! Get in contact with your driver here:,33,51
UBER_0369,272544,272543,Fri Oct 06 03:05:14 +0000 2017,"tell me how our driver tonight was probably intoxicated, swerving between lanes with 3 friends in the car",We want to follow up! Please send us a DM with your email address + trip details so we can look into this immediately.,105,118
UBER_0370,237352,237350,Wed Oct 04 20:16:21 +0000 2017,Overcharged cost!!! And how can a driver take my phone and rate himself claiming to show me the receipt?!!!,Happy to help! Please reach out here so we can do so:,107,53
UBER_0371,277313,277312,Thu Nov 02 15:41:13 +0000 2017,The app is not letting me log in and says my email does not match my phone number,We're here to help! Please send us a note via so we can connect.,81,64
UBER_0372,127178,127176,Fri Nov 24 03:47:59 +0000 2017,"Can't trust ! Booking request showed fare of $43.80. Driver ignored navigation system guidance & my advice, taking a longer route. Uber charged $49.52. Uber quoted $50 for return trip. I took Yellow Cab home for $28. Can't connect with .",Let's look into that! Send us a note at so our team can connect.,237,64
UBER_0373,443164,443162,Wed Nov 22 08:09:39 +0000 2017,I requested for CAB by giving my Mobile number + 91 7708719692 CAR NO : Ends with 1343 and i booked from My indian number : +91 7708719692 Provide me the Mobile number of the driver.,Here to help! Get in contact with your driver via,182,49
UBER_0374,314069,314070,Sat Oct 07 06:15:19 +0000 2017,He called my friend a Nigger,Sorry to hear about this! A member of our team has reached out. Please reply to them in-app or by e-mail to continue communication on this.,28,139
UBER_0375,311660,311659,Sat Oct 07 02:58:24 +0000 2017,"Hate when an driver goes wrong place, you walk to catch up to him and call him, then he leaves and cancels your ride","Sorry to hear that, Douglas! Please send us a note at and a member of our team will follow up.",116,94
UBER_0376,127731,127730,Fri Nov 24 04:10:18 +0000 2017,received this gem via in Anaheim. Double checked for accuracy but I’m appalled this left the kitchen at all. Called and was told there was nothing you could do?,Here to help. Send us a note at so our team can connect.,160,56
UBER_0377,391764,391763,Mon Oct 09 00:40:04 +0000 2017,"Just wanna let y'all know. fucked me on my order, and have no way for me to get reimbursed NOR get me my missing food items",Sorry to hear this! Please send us a note at so we can look into this order for you.,123,84
UBER_0378,225904,225903,Thu Oct 05 03:15:00 +0000 2017,I just sent a message requesting help on scheduling a ride in advance and the error I am receiving. Anxious for a reply please,Hello! Thanks for your patience. Please check your DM for our reply.,126,68
UBER_0379,164290,164289,Fri Nov 24 19:28:47 +0000 2017,when you get charged 238.71$ in one week from when you literally haven't even been in one since the 30th of October :-),We can take a look on this. Kindly send a note here: so we can connect.,119,71
UBER_0380,412228,412227,Sat Nov 25 05:37:46 +0000 2017,You have multiple drivers registering as XL that aren’t..... called 2 different cars that lied about being XL and then said we couldn’t get in — trying to change more,Here to help! Send us a note via to assist you further.,166,55
UBER_0381,73698,73700,Thu Nov 30 12:23:23 +0000 2017,I had to cancel the trip. And booked instead. If you cancel trips uber penalises you by blocking you for making another trip. But I couldn't afford to wait 30min for a car to arr,Can you DM us your email address associated with your Uber account so we can follow up?,178,87
UBER_0382,461395,461396,Fri Dec 01 02:40:39 +0000 2017,"my last four deliveries are still processing, the 1st one is almost 4 hours old. Hopefully you can get it fixed for real for tomorrow. Tonight is a wash 😔",We appreciate your patience as we work to resolve this issue.,154,61
UBER_0383,171796,171798,Fri Nov 24 22:25:13 +0000 2017,No. It’s a universal issue,Happy to help! Please confirm your email address or phone number through direct message so we can further assist.,26,113
UBER_0384,504213,504211,Fri Dec 01 20:42:43 +0000 2017,charged me twice last night 😡,We can take a look! Send us a note here; so we can help.,29,56
UBER_0385,275075,275074,Tue Nov 21 21:57:19 +0000 2017,"your customer service is terrible. I'm never using uber again, You have lost a loyal customer. Shame #uber",Here to help! Connect with us through and we'll be in touch.,106,60
UBER_0386,231264,231266,Thu Oct 05 10:09:05 +0000 2017,"Is there any other way to book an uber than through the app? its tellin me this my billing details are incorrect, but the details are","Here to help, Leigha. We've responded to your DM.",133,49
UBER_0387,106240,106241,Thu Nov 30 19:46:55 +0000 2017,Get a move on I need my stuff,"We're definitely doing the best we can to expedite our efforts to assist you, Robert!",29,85
UBER_0388,453409,453408,Thu Nov 30 22:51:52 +0000 2017,I paid for two uber trips today when I only took one.. I cancelled the first because no drivers were available & none confirmed. Will I get that money back? I have a visa debit. Thanks!,Here to help! Send us a note via so our team can connect.,185,57
UBER_0389,433254,433253,Tue Oct 10 15:57:15 +0000 2017,"Hola, llevo ya días tratando de obtener facturas de mis viajes pero su nuevo sistema no me las ha enviado por correo","Lamentamos escuchar eso, por favor visite: para enviarnos una nota y vamos a mirar en esto.",116,91
UBER_0390,15340,15338,Wed Nov 01 02:47:31 +0000 2017,"It would be awesome of the Driver app didn't allow things like that, maybe prevent multiple deliveries if > 2 miles apart or something.",Here to help. Send us a note at so our team can connect.,135,56
UBER_0391,298581,298580,Fri Oct 06 19:27:59 +0000 2017,How do I let know that already use the app and I don't need to see their ads?,Happy to help! Please reach out to and fill out the 4 boxes at the bottom so we can get in touch.,77,97
UBER_0392,332866,332865,Sat Oct 07 18:43:39 +0000 2017,"My driver says he has a flat tire and wants me to cancel — I’m going to, as I need to leave, but would appreciate no fee.","Happy to help - DM us with the trip details, along with your account email so we can look into this.",121,100
UBER_0393,275081,275080,Sat Nov 25 02:58:28 +0000 2017,Where’s my food @ 😒😐,We can take a look! Send us a note via so our team can get in touch.,20,68
UBER_0394,463502,463501,Fri Dec 01 02:53:48 +0000 2017,"need your help again. The app has glitchy offlate. Raised a ticket via the app, check the messages.","We're happy to help, Sharan! A member of our team is looking into this matter and will reach out to you as soon as possible. Thank you for your continued patience.",99,163
UBER_0395,290590,290589,Fri Oct 06 15:47:49 +0000 2017,"when do you confirm a driver for scheduled? have an early AM flight, booked 10/13 for 5am pickup and first time using scheduled ride",Hi there! Find out more info about scheduled rides here;,132,56
UBER_0396,131497,131495,Fri Nov 24 07:02:42 +0000 2017,"So it looks to me that unless a delivery is estimated to be 30 minutes in length or longer to delivery drivers now get paid less. But fortunate for us, if it's over 30 minutes than we would increase our pay by like 8 cents an additional minute.","Hey! We're happy to help clarify, if necessary. What city are you delivering in?",244,80
UBER_0397,389412,389411,Mon Oct 09 14:51:53 +0000 2017,I also FELL out of the Uber and hit my head and this would explain a lot,We take this very seriously. Please send us a DM with your email address so we can connect ASAP.,72,96
UBER_0398,482386,482387,Sat Dec 02 20:16:36 +0000 2017,Oh wait! 4th driver cancelled. I’m over it. They all call and if they don’t like where you’re going or you don’t answer they cancel.,We're sorry to hear this was your experience. Can you send us a DM with your email address so we can assist?,132,108
UBER_0399,463473,463472,Fri Dec 01 03:06:28 +0000 2017,unable to reach driver and can't end my trip which he has wrongly started !! #newdriverwoes,Hi there! Please reach out to and fill out the 4 boxes at the bottom so we can get in touch.,91,92
UBER_0400,479809,479808,Fri Dec 01 12:41:55 +0000 2017,"So , still no response to my initial question? OK, fine. I'll continue to escalate until I receive a response.",We'll be sure to follow up with your DM.,110,40
UBER_0401,428784,428783,Tue Oct 10 13:39:02 +0000 2017,sir sent you DM. waiting for reply. Thanks,"We have received your DM, Hafiz, and will be in contact with you there shortly.",42,79
UBER_0402,248410,248409,Thu Oct 05 16:11:17 +0000 2017,"So what happens when the driver's phone goes off, get to my destination but I am still ""on trip"" 40 minutes later?",We apologize for the trouble! Send us a DM with your email address and we'll connect.,114,85
UBER_0403,308266,308262,Sat Oct 07 00:22:36 +0000 2017,I had a ride today that should have been 27.00 but receipt says zero. This is not an option on your help menu. Help!,We're here to help! Please send us a note via so we can assist.,116,63
UBER_0404,466015,466017,Fri Dec 01 05:08:17 +0000 2017,This is the receipt. I ride uber yesterday and the ride was of 39 rs. But he charges me 75 rupees due to last overdue of cancellation charge,Happy to further assist you. Can you please send us a DM with your email address and additional details so we can follow up?,140,124
UBER_0405,429187,429186,Tue Oct 10 13:27:33 +0000 2017,can I please have a full refund?,"We're here to help - DM us with more details, along with your account email so we can follow up with you.",32,105
